name,coordinate
77671f6e-7a9d-4512-905a-87d77b9113d3.jpg,261.0_145.0_156.0_136.0;0.0_167.0_317.0_333.0;416.0_213.0_169.0_178.0;
61c74ee9-29c0-45f1-aded-c1089f36ef03.jpg,1_1_55_18;199_1_72_16;312_1_67_57;434_15_91_77;255_75_99_103;466_122_124_120;195_238_174_154;511_250_175_167;434_1_57_6;
b8a029d8-ab9f-4927-a61e-89842c51f518.jpg,1001_0_68_42;805_147_180_133;168_184_170_165;419_172_132_137;76_444_229_56;399_341_212_159;1012_116_57_104;
017db0c7-161d-476e-81ad-97967d21e453.jpg,319_0_59_40;1002_4_65_42;103_2_79_41;366_26_63_54;201_33_70_58;561_49_72_62;18_97_127_99;431_88_97_90;758_120_133_88;330_294_193_202;849_2_59_24;918_0_58_26;528_0_38_9;
8b6e5861-0f54-4e78-b3d5-3bdf7e1228e5.jpg,464.0_2.0_80.0_75.0;219.0_28.0_93.0_88.0;492.0_179.0_151.0_202.0;129.0_191.0_176.0_196.0;
5d711484-d5fd-433b-9620-cf90e6c67853.jpg,550.0_253.0_178.0_172.0;
b41f86b3-7a33-4a1e-b512-0daba0d65f00.jpg,146.0_8.0_84.0_67.666666;275.0_76.0_93.0_76.0;526.0_95.0_101.0_96.0;259.0_126.0_105.0_123.0;651.0_178.0_137.0_116.0;155.0_226.0_168.0_143.0;412.0_276.0_176.0_181.0;354.0_0.0_53.0_20.0;299.0_46.0_76.0_58.0;66.0_38.0_31.0_38.0;
0f6906c6-5e6f-4807-8bc4-21d17e8c95fd.jpg,297.0_165.0_131.0_112.0;
7c63b711-99b7-4697-8ab6-0dc86cbd21a3.jpg,497.0_244.0_122.571428_148.0;334.0_1.0_65.0_37.0;
995b6965-76af-4074-a860-8fd1b268fc56.jpg,0.0_77.0_128.0_206.0;213.0_51.0_175.0_196.0;433.0_193.0_192.0_192.0;
9862cd8d-fb5a-4f0a-8902-5cf1ca144b30.jpg,162_1_63_23;694_1_108_25;856_1_68_32;220_1_86_44;518_1_86_49;616_2_85_56;1_22_95_78;241_39_98_82;535_55_101_80;717_34_83_72;467_170_138_123;739_233_174_163;808_1_52_10;581_2_36_14;
8794954f-0bca-4536-b78f-686a5969d9af.jpg,190_2_57_34;348_21_144_56;806_1_126_48;848_55_147_81;321_104_106_90;559_194_189_128;1_277_166_181;622_313_220_178;526_1_56_27;946_32_104_38;757_17_110_34;794_43_131_42;1_1_21_4;48_1_41_5;
12e8d67d-5c75-4aa0-943f-aa0ee4c409da.jpg,341_1_79_50;110_27_113_78;378_47_84_70;692_52_152_83;987_56_82_77;490_88_98_100;472_398_219_102;228_114_240_288;801_226_248_263;106_17_55_22;188_1_78_18;883_1_109_10;1053_16_15_36;
5e68d6a9-fc7f-46ca-aea3-cdbb3f33407d.jpg,133_225_184_203;377_239_160_190;
eb8b0b05-941b-4bfc-a811-0c1b51299704.jpg,189.0_224.0_148.0_144.857142;
e19ea8a2-d76a-4e81-b0b4-1f62f5413145.jpg,304_1_112_68;1_93_78_87;456_193_142_160;272_411_218_89;1_172_12_63;903_3_141_74;619_1_58_6;
8ec422f6-5233-4b95-83be-36dc324b2533.jpg,1_1_37_46;147_1_79_22;229_13_64_39;344_1_35_11;510_21_55_40;550_1_37_13;687_1_41_12;587_45_69_51;408_1_39_12;89_56_95_59;232_31_81_45;488_78_88_72;270_146_110_89;622_120_111_97;174_236_184_133;425_263_155_142;1_382_252_118;676_308_177_154;34_2_76_37;296_1_44_24;233_64_71_43;232_88_90_70;412_9_38_31;423_14_57_58;486_1_33_18;551_3_44_33;
1103cfe4-fc7f-4282-9658-8a92d6759fc5.jpg,761.0_0.0_92.0_23.0;215.0_14.0_84.0_70.0;78.0_118.0_144.0_177.0;
bdce5111-0957-4c14-9d3a-68e1bdb9b828.jpg,1_1_60_42;552_1_30_9;615_1_46_27;418_1_97_50;672_14_111_42;148_54_94_92;257_94_125_71;265_140_135_88;287_231_153_149;497_243_151_158;1_83_74_42;1_120_144_380;418_45_67_66;583_1_72_31;650_93_129_108;941_174_127_69;108_1_64_7;
b3e74f4f-f56a-4342-9d96-6389bf8f4196.jpg,435.0_145.0_160.0_161.0;42.0_201.0_210.0_180.0;
2c99171e-a493-4e3a-a504-7c69839bd181.jpg,909_33_160_69;362_84_110_113;259_248_186_176;101_17_81_44;227_1_81_34;774_1_114_20;509_1_58_21;898_1_80_15;
c6faa8d8-e80b-4849-8634-04394a79df8b.jpg,421_240_136_173;340_0_37_16;402_0_35_14;
86486ccf-ad00-4e3f-9a2d-a1211716214d.jpg,795_1_55_19;284_1_65_69;229_76_99_92;403_89_99_96;636_190_154_126;1040_217_27_157;894_7_25_39;
4fed8394-8e35-4be5-91e4-dc82f88d4566.jpg,343_4_79_68;573_0_108_61;863_2_148_40;159_211_202_213;986_0_81_22;
985b503d-023b-4679-a111-01cb5be636be.jpg,134_1_66_33;244_0_52_11;347_0_54_13;461_7_77_60;785_3_96_54;1007_0_62_61;293_57_91_62;685_37_87_75;298_97_81_60;486_89_100_90;608_83_107_87;258_136_130_131;84_201_206_160;432_264_165_161;33_158_292_287;0_40_93_69;475_0_49_9;
64aed428-0505-481e-be1f-4b33490810cc.jpg,200.0_54.0_94.0_88.0;486.0_41.0_84.0_83.0;466.0_155.0_147.0_131.0;221.0_210.0_152.0_171.020834;139.0_0.0_84.0_46.0;
09eea80b-7ef4-45f6-af32-b18f1ec73581.jpg,60_1_195_83;310_1_111_41;924_9_142_71;686_30_125_93;205_138_126_120;569_129_109_114;832_377_237_122;811_155_191_126;416_255_173_195;1037_121_32_82;435_1_63_5;299_1_20_5;
4d8606de-2e11-4221-ba67-0c52b498de9f.jpg,1_1_43_23;144_1_77_21;207_1_43_19;400_1_63_21;663_1_36_25;732_1_39_32;1049_1_22_20;771_29_55_51;638_64_68_64;772_108_77_68;536_239_148_142;801_281_179_176;45_1_76_19;236_1_43_13;698_22_47_41;1062_10_7_11;
a2e84f5a-efac-4977-9420-8f0218d7daa4.jpg,159_1_85_17;322_1_66_45;508_32_66_46;179_25_73_47;597_73_73_55;296_82_87_112;860_74_161_68;621_158_143_67;155_225_185_150;396_260_167_157;643_184_425_316;476_71_74_62;403_1_54_9;
4ccf518f-835c-4da7-a0c4-d004d532724c.jpg,128.0_178.0_187.0_188.0;393.0_212.0_209.0_232.0;1.0_348.0_266.0_152.0;
66994c8d-9b4c-4a1f-9381-e5551e536da6.jpg,397.0_0.0_63.0_17.0;549.0_93.0_101.0_94.0;773.0_0.0_75.0_22.0;
d8f5e6d5-373d-4462-a02e-600c202486ae.jpg,802_1_128_52;1_111_93_86;138_67_86_75;349_79_95_72;779_67_155_81;29_194_133_112;244_257_153_160;465_257_197_177;688_365_226_134;1_313_297_187;167_1_47_27;241_1_44_18;1_1_21_29;12_1_87_54;175_25_67_53;386_1_52_25;539_1_48_19;681_88_102_67;755_31_94_37;
85aaa120-7c57-418f-a25e-d8722c7df5f2.jpg,325_1_61_16;181_1_79_48;286_16_94_52;650_17_65_63;886_5_138_50;531_30_71_72;1002_27_66_91;14_71_132_90;352_116_107_115;532_135_128_125;928_388_139_112;804_166_182_159;160_260_237_231;510_351_232_147;992_137_77_114;
e3392f9b-f264-43f4-bf7d-3177670db990.jpg,877_1_148_97;1_105_58_121;315_20_180_215;1_1_82_84;
f6db0a50-bb61-4cbc-b8b4-ddba4308548e.jpg,409_0_143_41;403_82_145_83;208_152_135_117;627_161_178_136;1004_269_65_164;860_454_209_44;142_285_176_159;743_235_200_188;438_299_174_183;
3ad098c8-ff6a-4a2c-8fe6-e1e4f40beb6a.jpg,132_0_34_20;160_0_42_33;205_13_79_43;454_4_26_18;566_64_133_47;810_66_67_26;198_113_104_110;461_139_126_101;610_128_89_81;0_168_91_107;393_178_131_129;564_255_141_154;1011_406_58_92;23_315_214_184;995_105_45_34;827_83_96_23;817_97_133_50;715_112_133_63;745_136_191_82;862_219_207_104;467_11_39_28;86_3_52_29;16_0_58_29;198_0_41_10;0_0_19_47;503_0_61_16;
40bbefb9-d105-4901-9f43-0121323acee2.jpg,1_10_56_50;1014_41_55_65;1025_148_44_114;803_211_162_129;560_282_142_141;842_1_76_42;1_1_34_14;46_1_66_10;815_1_34_14;
2a6394f2-b217-45c7-b9cf-1b28d54d15b7.jpg,368_13_82_59;556_31_69_54;571_100_86_74;576_270_177_166;11_3_75_49;84_1_103_56;122_61_95_71;1_180_12_67;592_1_49_26;852_1_55_20;914_1_44_19;978_4_89_40;1018_20_49_48;963_1_49_19;541_1_41_3;104_1_85_16;1_1_44_24;
da41a747-9231-40a2-af86-8a0942086e66.jpg,460_1_135_83;628_1_136_51;853_1_184_90;955_73_111_137;1_140_43_97;624_163_214_176;1024_1_44_56;822_1_43_16;
597c1c40-e099-490b-99ff-4852e43d3b85.jpg,608_0_83_12;836_0_97_37;396_2_212_76;
8009f19d-0bfa-45e0-9302-6b938f8c2e32.jpg,399_218_141_183;345_1_37_4;
12e85c69-2761-4eae-a6cb-4273a132ce8f.jpg,989.0_0.0_80.0_47.0;566.0_186.0_198.0_250.0;
add16a7e-6050-4387-9306-2def7d55ab84.jpg,399_0_117_32;1019_1_48_46;0_8_138_77;124_0_171_67;745_0_183_65;0_101_36_123;948_66_121_147;530_116_218_251;0_59_96_116;
03bd460f-7546-450a-871f-580d3e9b0a33.jpg,412_7_73_71;368_80_92_78;174_151_143_145;79_416_233_84;393_213_147_150;778_1_74_16;732_1_44_11;288_1_68_32;
6c48dfc1-ff41-43ec-ab8f-7d930e5cc12c.jpg,0_5_30_63;218_0_70_36;391_13_56_25;546_0_63_14;638_12_71_60;169_1_60_15;296_0_72_54;825_0_228_69;533_20_75_69;889_54_123_75;1009_18_59_84;0_52_134_138;562_188_153_158;212_27_295_382;0_198_114_176;138_13_98_66;
bd00eb0e-fcb2-4f92-9651-a8f6a37ac3c9.jpg,92_21_62_48;184_15_53_58;277_19_54_50;337_1_42_38;1_66_96_71;247_129_99_83;387_243_138_151;578_233_145_144;666_381_223_115;87_1_44_23;200_1_42_35;373_38_51_50;178_1_27_13;671_9_43_19;603_12_38_30;525_24_90_37;635_25_92_40;883_315_184_154;700_173_78_96;556_10_33_19;285_1_37_24;240_1_27_19;
75d00400-078c-4fc0-8655-5937a82401f5.jpg,322.0_0.0_97.0_28.0;532.0_188.0_123.0_119.0;752.0_221.0_123.0_115.0;200.0_250.0_215.0_156.0;405.0_346.0_210.0_154.0;10.0_0.0_59.0_10.0;
0483a18b-5262-4c4f-9aca-311c4d9b14ee.jpg,290_14_84_94;448_44_97_90;503_252_180_180;124_311_205_189;25_1_73_10;
797d57a1-4abf-4fce-8c31-c20433625cc0.jpg,405_1_63_22;205_19_75_80;398_173_115_120;636_183_131_122;111_241_186_171;384_317_172_182;191_1_76_22;990_157_71_98;
6d04ae5e-8f08-45cc-9e78-4a52001aaed2.jpg,146.0_205.0_155.0_143.0;372.0_278.0_183.0_182.0;
48475c20-2253-4b33-b14c-87e1ff677d31.jpg,88_1_70_21;666_1_64_27;3_6_85_66;221_1_112_44;438_2_120_67;601_1_86_79;189_42_123_65;769_1_148_126;225_88_127_88;1_118_44_98;285_173_165_132;551_242_176_168;904_244_165_164;420_1_98_17;
8bb284fb-cbfa-439a-9aca-605582aeb7f8.jpg,463_246_158_147;91_1_62_45;29_1_55_32;581_2_93_12;513_1_34_11;
8cde215e-6a29-405d-a743-cc56fc760b36.jpg,118_0_53_24;163_36_63_44;274_15_63_34;803_0_131_52;33_29_85_57;144_63_79_65;536_25_149_68;750_19_127_55;90_95_114_96;273_50_72_51;315_137_105_89;40_190_148_129;0_330_102_170;240_266_180_155;0_0_39_43;35_0_42_11;101_6_59_45;0_59_86_75;179_9_63_47;277_75_96_85;518_0_60_23;946_57_98_32;681_0_100_33;
458f5c6b-8756-4cdd-8520-1a36196ebc5e.jpg,480_1_84_22;523_128_155_152;776_1_292_497;
0f952ac5-0d35-4cc5-977e-5167066da370.jpg,234.0_146.0_158.0_159.666666;433.0_196.0_184.0_188.0;
5d77cebd-b350-4a91-af93-ab54fc258899.jpg,1_25_63_36;592_22_44_34;947_1_70_21;984_1_85_30;627_21_129_135;908_61_94_66;462_250_133_143;929_1_45_12;644_1_32_8;672_7_41_22;71_351_267_148;11_6_60_30;
1f17675b-ae18-4783-8e92-d843346ac790.jpg,502.0_206.0_189.0_173.0;333.0_0.0_79.0_53.0;
b3e1a8c2-1902-4da6-ac89-5fe1814a86a9.jpg,14_0_88_35;381_0_65_19;504_0_71_18;107_0_81_45;566_0_110_109;231_39_104_71;168_72_142_88;296_153_126_112;2_61_139_173;925_172_144_226;215_254_215_179;544_303_185_196;
d0137be8-523a-4ef6-986e-f53f686974fd.jpg,259_1_54_29;364_1_40_14;557_1_38_23;111_1_84_53;268_39_72_56;375_52_86_60;551_45_64_57;59_81_112_75;397_99_91_80;574_103_92_82;826_92_119_74;715_125_110_88;993_148_73_125;554_187_214_256;194_1_48_30;315_1_18_13;1_1_32_25;850_1_67_23;967_1_37_14;976_1_90_27;998_3_70_41;1_193_16_84;461_1_56_9;49_2_61_12;
5d284458-99a8-4567-aa5d-63b13084a104.jpg,8_1_93_27;151_4_85_28;609_1_73_25;778_1_72_32;362_1_287_34;984_31_83_32;876_86_104_52;247_226_147_118;590_249_144_136;1_185_194_135;195_1_58_22;232_1_62_13;288_1_59_5;665_1_51_18;850_1_40_20;982_1_86_35;106_1_58_6;
d2910478-bb3e-43a7-bf2a-153d2f572e6d.jpg,763_3_89_22;79_0_120_45;316_2_80_58;634_6_140_83;387_40_95_92;237_59_103_117;117_189_178_161;0_439_186_61;716_169_321_257;293_340_237_160;832_280_237_220;
d6b2048d-bc65-44d8-bbf1-3901eb5fe8b4.jpg,344_1_46_11;488_1_38_15;511_45_65_56;1014_59_54_36;64_17_83_48;187_50_86_50;307_138_92_87;1008_180_61_80;148_286_179_141;507_12_42_30;550_1_40_9;
6f768281-49b2-4e38-b43f-778138444c6b.jpg,0_0_153_88;487_0_123_36;660_0_188_114;906_0_131_140;0_95_26_138;390_71_164_147;933_123_136_150;972_234_97_203;517_371_286_129;0_66_109_130;89_0_95_45;848_0_16_27;
3ac55cfb-202c-4135-ace6-fa906d523ce9.jpg,465_1_68_43;573_27_89_74;738_22_116_102;336_77_98_107;593_108_129_134;840_179_184_163;137_89_248_319;1_1_91_74;
f32ff32f-750c-4c34-8d3f-9b5aa20271be.jpg,164_10_70_33;947_0_86_24;47_56_60_46;345_41_59_36;362_75_66_76;349_146_106_90;199_248_177_147;5_10_68_20;5_18_86_39;658_0_36_17;930_0_31_18;859_0_74_14;1049_0_20_18;
2dddbde6-0817-41e3-870e-6a9b76d71936.jpg,224_18_58_55;534_1_68_34;621_26_127_41;148_61_91_77;177_110_122_98;312_138_103_85;1_162_127_137;282_225_152_153;257_402_247_98;257_1_57_26;681_7_60_33;602_1_77_18;74_1_82_8;
f470473a-5904-4a79-a90e-5a5899cb9d12.jpg,494_0_135_108;0_18_80_147;908_39_161_137;585_132_219_201;976_1_93_43;1048_188_21_104;42_0_118_30;
2c174afc-db35-47e3-8eb7-885c8583f5d5.jpg,126_1_41_26;226_6_51_40;280_1_41_18;408_1_33_8;523_1_33_20;545_1_45_34;25_15_108_41;30_67_159_62;165_1_52_33;188_109_137_74;480_105_94_86;330_228_134_137;507_251_175_153;2_4_51_49;183_23_66_56;586_1_90_21;963_178_105_87;271_486_169_14;
e220a460-70a2-405d-8f8b-904b4a8c6296.jpg,146_0_64_20;746_0_107_24;480_11_131_57;793_8_106_69;208_32_180_66;264_103_122_101;480_146_118_110;713_168_149_118;403_265_153_161;0_43_81_64;
c5c6348e-7316-453a-8b89-76a2de018ee6.jpg,225_0_45_29;0_33_40_60;962_0_101_45;136_56_76_66;284_22_70_75;157_112_112_123;522_258_184_163;827_292_224_189;141_13_84_47;299_1_56_22;
7547e6c2-6b17-408a-aef8-bcd96865177b.jpg,544_0_128_20;354_0_127_47;105_27_135_106;311_176_149_152;575_204_167_166;297_464_195_36;
d47ab7d2-1a5f-48da-9d40-9c135e311679.jpg,363_50_67_58;400_5_78_51;504_36_76_67;513_102_87_89;99_70_124_104;937_49_132_60;930_468_138_30;344_1_58_8;
ef3baaac-f4f6-4896-a759-b96d35f484b2.jpg,269.0_242.0_160.0_141.0;
511146f1-4590-4bfe-91d1-b7bde9ecbf1f.jpg,206_29_73_41;576_1_49_32;79_27_92_46;278_58_82_71;487_47_72_47;644_59_71_62;305_148_111_100;468_173_99_98;639_164_108_91;695_393_195_102;82_292_221_151;399_308_184_178;353_1_41_10;408_1_43_12;500_1_37_15;510_9_47_32;570_34_59_29;472_81_80_64;721_1_30_7;
6bf558dc-207d-4a26-baad-c9bb6797ea22.jpg,541_19_51_38;209_110_92_82;355_124_99_79;5_114_131_114;546_247_157_151;331_1_29_15;310_6_38_28;279_30_48_36;171_30_63_77;6_209_157_123;418_17_48_38;490_1_41_32;930_28_131_42;
59bf69ba-0ad7-41a7-960f-2789174366ed.jpg,406_89_124_115;1_168_91_137;747_173_150_153;355_238_167_176;763_326_222_174;541_1_60_6;
d3b337e0-d1b3-4b5f-b6de-2ac34d075209.jpg,140_1_66_39;378_0_86_40;575_0_118_14;211_0_124_82;820_0_156_50;37_27_110_73;0_72_100_109;0_175_123_198;211_229_191_195;335_0_38_16;
3d25fbef-8d0e-4327-a707-bf8320c713d7.jpg,170_1_72_48;237_1_58_20;351_1_63_17;113_18_90_81;476_35_82_59;483_130_113_100;1_461_231_39;413_411_201_89;135_246_199_148;736_267_203_188;70_1_67_52;140_1_40_18;1_44_13_60;456_1_44_3;
19189873-b596-4234-bc5f-fef5d09da28a.jpg,30_1_67_23;208_1_35_15;734_73_75_50;569_114_95_91;295_191_170_113;484_246_154_145;755_264_291_234;96_1_36_17;244_1_41_13;138_1_73_24;
0f69b63c-ad73-437d-9357-ece26fcbfd03.jpg,991.0_104.0_76.0_96.0;188.0_167.0_163.0_152.0;416.0_184.0_150.0_136.0;77.0_365.0_208.0_129.0;638.0_230.0_185.0_175.0;415.0_343.0_209.0_154.0;
a1523660-6f24-4aa0-a8e9-2cbe18ad2b3e.jpg,1_20_50_32;98_4_47_21;139_15_67_24;735_1_54_28;980_1_80_21;647_55_65_52;303_14_63_58;334_52_136_167;673_136_86_69;828_120_107_99;83_315_225_181;686_333_174_166;651_4_64_47;952_1_35_14;26_12_62_34;1_1_28_19;
f53c9169-53b8-439e-9612-7fadc33613d7.jpg,137_143_128_140;299_163_143_135;267_328_192_169;147_1_145_35;250_1_115_19;1_1_121_18;
43e636be-211b-4c09-8e86-a296c798ece6.jpg,517_1_42_24;797_1_135_48;1_54_113_64;819_38_155_40;43_187_148_114;1_293_135_190;571_1_55_27;498_22_136_49;635_19_108_47;784_62_179_86;923_78_86_60;692_8_103_44;640_1_50_22;
f537235e-d664-4ef3-8383-a7c49817272e.jpg,800_33_148_51;767_70_172_94;273_276_160_150;260_4_83_48;815_5_109_39;534_1_39_17;589_2_44_23;
0f608fe9-1b2f-4a06-b84b-ee9255070e76.jpg,262.0_268.0_182.0_178.0;
1b39d60f-51f1-4f67-85e1-0a45483f7a34.jpg,449.0_167.0_149.0_150.0;
475f5564-cd31-475b-9fd1-71f3a26f5da6.jpg,769_1_153_34;500_62_166_173;1_77_208_210;853_217_213_229;1018_1_50_38;1_1_138_85;90_1_55_24;
fa798e92-cd3b-4624-a547-8279adbb2368.jpg,0.0_0.0_152.0_101.0;782.0_0.0_122.0_80.0;0.0_75.0_24.0_153.0;443.0_54.0_150.0_145.0;956.0_74.0_112.666666_111.0;960.0_171.0_107.666666_185.0;1022.0_0.0_47.0_48.0;
52e27330-6c60-418e-bf56-3bb8d71ccf99.jpg,369_179_111_122;535_74_239_295;322_1_41_16;286_1_32_13;1046_28_23_18;1012_13_57_24;
5894ad5c-06cf-4ad7-8472-028371ecf35d.jpg,540.0_0.0_79.0_47.0;802.0_1.0_86.0_72.0;134.0_36.0_135.0_103.0;433.0_36.0_132.0_137.0;136.0_142.0_170.0_166.0;0.0_431.0_276.0_69.0;421.0_245.0_178.0_178.0;0.0_0.0_96.0_36.0;
e225af5f-61af-4f9c-aa5d-97a2efb841c5.jpg,20_188_165_160;275_0_73_29;388_3_96_68;770_0_99_25;
782f2634-827a-4c0f-bccb-efe94134a545.jpg,364.0_0.0_82.0_37.0;529.0_25.0_92.0_85.0;345.0_84.0_128.0_108.0;94.0_0.0_255.0_150.0;441.0_205.0_158.0_169.0;73.0_283.0_266.0_216.62069;0.0_153.0_49.0_280.0;
ecdb1886-4bd8-4100-9852-10fe868d6a94.jpg,444_1_80_38;404_64_129_141;434_212_163_222;15_295_242_203;
9f568ae7-cb11-4da3-b98d-afd65c99d2b0.jpg,482.0_201.0_161.0_164.0;
2fad82e7-df6e-4a74-8663-e30b09fdde76.jpg,123.0_0.0_155.0_35.0;284.0_1.0_208.0_68.0;221.0_191.0_168.0_160.0;49.0_397.0_271.0_103.0;502.0_89.0_213.0_319.0;487.0_0.0_82.0_23.0;
87939b60-50dd-4c8a-a002-ed6f3021d16a.jpg,464.0_180.0_199.0_195.0;
03390e16-cef8-4cc2-bd60-7cf86db64a5d.jpg,729_0_123_30;219_33_94_108;385_19_79_75;549_62_98_132;124_171_159_138;458_205_158_176;100_404_212_94;
00e03590-8805-4133-ae34-9b703edd2ba2.jpg,139_1_215_145;482_42_126_116;791_28_95_90;789_92_137_121;20_417_273_82;405_245_177_184;516_1_92_49;3_62_54_108;925_384_138_88;902_1_100_20;
911e49e3-d07b-4a35-8a95-75607a1048c7.jpg,254_0_69_41;717_0_130_21;366_33_83_73;729_48_173_66;218_95_106_90;415_140_119_109;361_0_67_44;1_452_224_47;
e7e29961-b40f-47e9-9af5-6bc25ec1a7a6.jpg,213.0_207.0_175.0_194.0;
41fddc05-4f9a-480d-81b7-a99d386fc8ea.jpg,1023_2_40_35;51_1_90_87;1_26_82_141;492_35_175_163;890_26_179_166;83_2_64_18;1060_173_9_71;
89f2d28e-033b-43f4-bb26-500af7497832.jpg,167.0_255.0_212.0_220.0;817.0_5.0_132.011364_74.0;
98512145-b3d9-48e9-b328-30c8fec653f4.jpg,310.0_210.0_194.0_150.0;749.0_416.0_217.0_84.0;738.0_181.0_160.0_151.0;537.0_107.0_255.0_123.0;2.0_42.0_127.0_57.0;94.0_9.0_161.0_51.0;
09271883-3384-479e-bfd2-751f381207ae.jpg,945_45_90_45;697_273_153_142;0_22_60_30;912_0_80_18;1043_1_24_12;
cd36a92c-7863-464c-acf1-c9e95412936f.jpg,380.0_160.0_154.0_205.0;69.0_228.0_214.0_183.0;
29acf6b5-5633-46d2-b43a-bfe72ede165c.jpg,428.0_218.0_139.0_187.0;649.0_187.0_204.0_211.0;
b99e1615-e54b-4127-9af0-f0b6e350a063.jpg,511_192_175_152;13_6_45_27;
d6b64614-6aac-492e-8713-6b6f164a9f7b.jpg,1_6_41_45;142_1_53_23;415_31_60_50;612_36_132_47;491_208_151_178;543_1_50_33;530_1_21_16;588_1_87_13;
0c51cd16-278f-41a8-8884-759f68837d82.jpg,134.0_95.0_141.0_172.0;
8ce0ca51-98d2-4722-bd73-7aa305967a0d.jpg,65_9_66_27;234_18_62_28;241_241_149_150;62_28_48_46;1_35_33_24;
d00d19c3-5131-4039-be75-9ab3504b4120.jpg,536.0_0.0_70.0_34.0;519.0_60.0_105.0_99.0;172.0_206.0_208.0_161.0;414.0_238.0_183.0_207.0;
c9a2ae3d-412d-4702-960c-f21412eda023.jpg,406_1_40_15;288_138_94_93;656_161_107_94;467_151_101_130;920_199_125_99;1_472_194_26;126_295_200_157;696_253_149_184;383_441_198_57;365_1_31_8;
d57e5969-4cc4-4571-9d95-35c0e1586924.jpg,163_1_56_16;432_1_63_41;562_1_56_18;282_44_88_63;449_32_78_65;655_159_132_115;452_244_174_151;177_80_212_230;41_325_241_175;7_72_112_73;63_27_40_37;1026_1_43_22;
5fac86c2-d779-4337-a768-570ebe01d54c.jpg,658_1_106_23;404_3_148_54;545_21_170_71;335_113_139_90;450_167_123_155;595_199_131_123;240_227_167_165;100_1_86_26;262_1_102_24;363_1_41_15;
676ea9d5-f34c-44df-aaef-8b06d2737e19.jpg,339.0_0.0_42.0_39.0;1.0_0.0_96.0_54.0;116.0_0.0_95.0_79.0;443.0_12.0_86.0_73.0;225.0_4.0_133.0_149.0;342.0_94.0_135.0_65.0;453.0_110.0_136.0_135.0;17.0_279.0_244.0_213.0;436.0_0.0_69.0_18.0;305.0_459.0_375.0_40.0;
597c843a-d9fe-4eb7-a1e8-f0e8d99c364d.jpg,655_5_83_81;3_78_66_108;583_146_155_150;335_229_166_180;
65e8faa9-acaf-435e-b810-00eb87c8501d.jpg,120_1_160_50;458_1_148_42;642_32_117_60;531_94_102_99;161_158_116_99;318_152_127_110;320_266_149_139;235_415_202_85;706_205_181_159;48_256_199_161;826_293_238_204;1_1_69_26;826_8_27_22;578_1_89_12;210_1_117_10;
b2d3c0fe-f4f3-4928-89cd-ef2e85f39215.jpg,1013.0_0.0_54.75_38.0;589.0_0.0_101.0_30.0;650.0_66.0_111.0_104.0;18.0_132.0_207.0_142.0;178.0_213.0_200.0_175.0;420.0_218.0_168.0_172.0;
f6b12da0-362d-465f-85eb-ffc5835cfac6.jpg,108.0_5.0_70.0_48.0;420.0_4.0_70.0_64.0;438.0_136.0_144.0_244.0;
c7fad61f-114a-4346-b724-87dce1947ef5.jpg,610_94_105_105;313_289_199_210;88_16_89_52;
8827092e-ac25-47b6-8c02-874fcabdbe43.jpg,492.0_170.0_174.0_179.666666;
18e6ebf0-3661-4f06-9171-6ba2ce824916.jpg,865_5_148_99;1_29_93_128;31_91_233_295;524_140_212_216;895_197_174_212;230_1_101_22;36_4_85_71;952_72_117_129;
fcffa374-1116-411f-8ac2-09084ef85955.jpg,632_0_76_18;0_13_51_69;86_0_56_11;788_0_158_36;530_0_94_39;150_105_253_304;559_223_158_190;126_2_90_62;283_0_104_108;553_40_100_78;
e14b5d4e-90c2-406f-831f-b92293bba17a.jpg,0_0_42_37;39_0_75_11;156_0_174_23;217_72_154_115;407_167_150_92;262_236_320_264;44_226_228_194;824_0_77_16;
e7476375-2c16-4f81-8243-e1effd5ec34b.jpg,361_1_43_16;891_1_63_20;1010_1_59_43;327_148_119_133;816_182_116_112;552_72_266_362;319_253_160_183;874_323_195_177;26_4_65_41;96_1_41_25;139_1_26_12;277_1_50_19;651_418_217_80;845_1_44_17;960_1_46_16;1_2_31_23;
a810349c-7dfa-451b-925e-b6c1cc3c573d.jpg,0.0_11.0_60.0_49.0;65.0_24.0_62.0_35.011364;237.0_29.0_52.0_46.0;333.0_0.0_38.0_30.0;279.0_0.0_42.0_41.0;319.0_72.0_67.011364_64.0;231.0_102.0_82.0_76.0;144.0_241.0_145.0_140.011364;0.0_48.0_178.0_317.011364;339.0_89.0_260.0_411.0;
bcfcbd35-50e5-409a-9ef7-65659b9dc0ed.jpg,0.0_6.0_39.0_68.0;60.0_0.0_73.0_42.0;170.0_17.0_82.0_65.0;257.0_3.0_94.0_118.0;0.0_176.0_114.0_125.0;169.0_271.0_219.0_223.0;
89ea075e-91f6-492b-9e23-129f78eda766.jpg,0.0_187.0_83.0_174.0;680.0_220.0_234.0_146.011364;
4882d284-13df-48d1-a5cb-80638d927720.jpg,629_176_173_214;296_27_220_304;488_1_50_17;
22a2aedd-8375-4892-9d60-770a4aee6202.jpg,444.0_269.0_190.0_180.0;
78b869a4-8d7e-42cf-9994-232b8a6a01ec.jpg,0.0_237.0_46.0_115.0;664.0_277.0_200.0_174.666666;387.0_28.0_304.0_208.666666;
43f082c9-5f66-4f0e-952e-abc82435fa5d.jpg,102_142_145_187;314_63_110_124;176_75_97_102;1_345_177_155;222_18_84_77;805_1_45_11;
